d  f   g   h   c      s         b   bvms                       xhs rem        w         
 0  51   0  51      0         0   0 00000000000000000000000000 NIL NIL        NIL       
 1  51   7  44      0         0   7 00000111100000000100001010 LHS disturb    disturb   
 2  51   9  42      0         0   7 00000111100000000100001010 LHS sturb      id        
 3  51  13  38      0         0   7 00000111100000000100001010 LHS b          ruts      
 4  53  17  36      0         0   9 00000111100000000110001110 RHS chu        chub      
 5  53  19  34      0         0   9 00000111100000000110001110 RHS c          uh        
 6  61  31  30      0         0  16 00000111101111100110011111 LHS ompoundable compoundable
 7  61  33  28      0         0  16 00000111101111100110011111 LHS poundable  mo        
 8  61  35  26      0         0  16 00000111101111100110011111 LHS undable    op        
 9  61  37  24      0         0  16 00000111101111100110011111 LHS dable      nu        
10  61  40  21      0         0  16 00000111101111100110011111 LHS le         bad       
11  65  45  20      0         0  17 10000111101111100110011111 RHS bez        bezel     
11  65  45  20      0         0  17 10000111101111100110011111 RHS bez        bezel     
12  67  49  18      0         0  17 10000111101111100110011111 LHS u          zebu      
12  67  49  18      0         0  17 10000111101111100110011111 LHS u          zebu      
13  69  51  18      0         0  17 10000111101111100110011111 RHS n          nu        
13  69  51  18      0         0  17 10000111101111100110011111 RHS n          nu        
13  69  51  18      0         0  17 10000111101111100110011111 RHS n          nu        
13  69  51  18      0         0  17 10000111101111100110011111 RHS n          nu        
13  69  51  18      0         0  17 10000111101111100110011111 RHS n          nu        
13  69  51  18      0         0  17 10000111101111100110011111 RHS n          nu        
13  69  51  18      0         0  17 10000111101111100110011111 RHS n          nu        
13  69  51  18      0         0  17 10000111101111100110011111 RHS n          nu        
14  73  55  18      0         0  18 10010111101111100110011111 LHS owt        nowt      
15  73  57  16      0         0  18 10010111101111100110011111 LHS t          wo        
15  73  57  16      0         0  18 10010111101111100110011111 LHS t          wo        
15  73  57  16      0         0  18 10010111101111100110011111 LHS t          wo        
15  73  57  16      0         0  18 10010111101111100110011111 LHS t          wo        
15  73  57  16      0         0  18 10010111101111100110011111 LHS t          wo        
15  73  57  16      0         0  18 10010111101111100110011111 LHS t          wo        
15  73  57  16      0         0  18 10010111101111100110011111 LHS t          wo        
15  73  57  16      0         0  18 10010111101111100110011111 LHS t          wo        
15  73  57  16      0         0  18 10010111101111100110011111 LHS t          wo        
15  73  57  16      0         0  18 10010111101111100110011111 LHS t          wo        
15  73  57  16      0         0  18 10010111101111100110011111 LHS t          wo        
15  73  57  16      0         0  18 10010111101111100110011111 LHS t          wo        
15  73  57  16      0         0  18 10010111101111100110011111 LHS t          wo        
15  73  57  16      0         0  18 10010111101111100110011111 LHS t          wo        
15  73  57  16      0         0  18 10010111101111100110011111 LHS t          wo        
15  73  57  16      0         0  18 10010111101111100110011111 LHS t          wo        
15  73  57  16      0         0  18 10010111101111100110011111 LHS t          wo        
15  73  57  16      0         0  18 10010111101111100110011111 LHS t          wo        
