d  f   g   h   c      s         b   bvms                       xhs rem        w         
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
24 107  98   9      0         0  21 01011111101111110111011111 NIL NIL        uh        
